payment_id_pk,customer_id_fk,payment_method,date_payment,amount
513,3280,from terminal,2021-12-01 09:04 AM,20.0
514,4739,bank card,2021-04-01 09:13 AM,22.0
515,655,bank card,2021-04-01 09:16 AM,15.0
516,6352,bank card,2021-09-01 09:17 AM,10.0
517,2899,bank card,2021-06-01 09:18 AM,24.0
518,12271,from terminal,2021-02-01 09:20 AM,26.0
519,6081,bank card,2021-09-01 09:20 AM,26.0
520,4630,from terminal,2021-02-01 09:21 AM,26.0
521,13303,from terminal,2021-05-01 09:25 AM,15.0
522,13595,from terminal,2021-05-01 09:26 AM,21.0
523,5346,from terminal,2021-06-01 09:29 AM,15.0
524,12704,from terminal,2021-02-01 09:31 AM,22.0
525,10404,bank card,2021-11-01 09:43 AM,24.0
526,13586,from another phone,2021-04-01 09:50 AM,15.0
527,12910,bank card,2021-05-01 09:59 AM,90.0
528,10289,bank card,2021-11-01 10:02 AM,22.0
529,6740,bank card,2021-10-01 10:07 AM,24.0
530,620,bank card,2021-03-01 10:11 AM,50.0
531,6435,bank card,2021-09-01 10:11 AM,21.0
532,7565,from terminal,2021-08-01 10:12 AM,21.0
533,6980,from another phone,2021-11-01 10:12 AM,22.0
534,2437,bank card,2021-04-01 10:15 AM,23.0
535,13605,from terminal,2021-10-01 10:15 AM,21.0
536,13031,from another phone,2021-08-01 10:21 AM,50.0
537,5075,bank card,2021-01-01 10:22 AM,15.0
538,8209,bank card,2021-08-01 10:23 AM,17.0
539,10999,bank card,2021-06-01 10:26 AM,50.0
540,481,bank card,2021-07-01 10:28 AM,140.0
541,9606,bank card,2021-05-01 10:30 AM,90.0
542,8316,bank card,2021-07-01 10:33 AM,22.0
543,9064,bank card,2021-09-01 10:35 AM,15.0
544,10581,bank card,2021-04-01 10:52 AM,19.0
545,9418,from terminal,2021-10-01 11:00 AM,21.0
546,445,bank card,2021-09-01 11:04 AM,50.0
547,3804,bank card,2021-03-01 11:09 AM,21.0
548,11517,from terminal,2021-11-01 11:11 AM,22.0
549,5425,bank card,2021-09-01 11:17 AM,50.0
550,228,from terminal,2021-11-01 11:17 AM,15.0
551,10389,bank card,2021-04-01 11:21 AM,25.0
552,5598,bank card,2021-05-01 11:21 AM,23.0
553,5030,from another phone,2021-08-01 11:22 AM,24.0
554,13745,bank card,2021-12-01 11:31 AM,50.0
555,293,bank card,2021-08-01 11:49 AM,50.0
556,4105,bank card,2021-11-01 11:52 AM,15.0
557,13270,bank card,2021-07-01 11:53 AM,15.0
558,13529,bank card,2021-06-01 12:02 AM,50.0
559,3956,bank card,2021-11-01 12:09 AM,22.0
560,9451,from terminal,2021-11-01 12:15 AM,24.0
561,3576,bank card,2021-05-01 12:21 AM,15.0
562,12803,bank card,2021-02-01 12:24 AM,19.0
563,8470,from terminal,2021-01-01 12:29 AM,22.0
564,11649,bank card,2021-05-01 12:30 AM,140.0
565,2893,bank card,2021-04-01 12:33 AM,21.0
566,11666,bank card,2021-08-01 12:34 AM,25.0
567,3672,bank card,2021-09-01 12:39 AM,21.0
568,9763,bank card,2021-02-01 12:45 AM,17.0
569,3230,bank card,2021-11-01 12:58 AM,15.0
570,3690,bank card,2021-06-01 01:01 PM,21.0
571,12369,bank card,2021-02-01 01:05 PM,22.0
572,9839,from another phone,2021-03-01 01:06 PM,25.0
573,12485,bank card,2021-06-01 01:10 PM,24.0
574,5759,bank card,2021-05-01 01:12 PM,15.0
575,5633,from terminal,2021-08-01 01:12 PM,50.0
576,11339,bank card,2021-11-01 01:13 PM,10.0
577,13033,bank card,2021-08-01 01:14 PM,24.0
578,6349,bank card,2021-12-01 01:21 PM,140.0
579,8628,bank card,2021-05-01 01:23 PM,16.0
580,9366,bank card,2021-12-01 01:24 PM,19.0
581,1018,from another phone,2021-05-01 01:34 PM,90.0
582,8362,from terminal,2021-08-01 01:43 PM,15.0
583,12120,from another phone,2021-06-01 01:47 PM,50.0
584,8525,bank card,2021-12-01 01:47 PM,24.0
585,13431,bank card,2021-01-01 01:47 PM,20.0
586,2945,bank card,2021-09-01 01:48 PM,20.0
587,8428,from terminal,2021-02-01 01:56 PM,25.0
588,237,bank card,2021-02-01 01:57 PM,26.0
589,11298,bank card,2021-02-01 02:07 PM,23.0
590,4653,from another phone,2021-11-01 02:10 PM,23.0
591,6648,from terminal,2021-12-01 02:13 PM,140.0
592,4412,from terminal,2021-04-01 02:13 PM,15.0
593,6058,from terminal,2021-03-01 02:13 PM,16.0
594,753,bank card,2021-04-01 02:14 PM,15.0
595,5682,bank card,2021-04-01 02:15 PM,140.0
596,9242,bank card,2021-07-01 02:16 PM,20.0
597,3760,bank card,2021-07-01 02:26 PM,22.0
598,4291,bank card,2021-05-01 02:28 PM,19.0
599,13977,bank card,2021-09-01 02:45 PM,22.0
600,5374,bank card,2021-05-01 02:49 PM,18.0
601,8568,bank card,2021-06-01 02:51 PM,23.0
602,412,bank card,2021-04-01 03:01 PM,140.0
603,13203,bank card,2021-01-01 03:08 PM,21.0
604,6051,from another phone,2021-02-01 03:15 PM,140.0
605,5137,bank card,2021-06-01 03:19 PM,24.0
606,1284,bank card,2021-10-01 03:20 PM,24.0
607,1535,from terminal,2021-05-01 03:23 PM,22.0
608,2675,bank card,2021-11-01 03:29 PM,25.0
609,12015,bank card,2021-08-01 03:32 PM,15.0
610,10197,bank card,2021-07-01 03:32 PM,21.0
611,3733,bank card,2021-02-01 03:34 PM,90.0
612,5482,from terminal,2021-04-01 03:37 PM,20.0
613,8098,bank card,2021-12-01 03:57 PM,22.0
614,9456,bank card,2021-08-01 04:07 PM,22.0
615,12956,bank card,2021-10-01 04:12 PM,21.0
616,5952,bank card,2021-02-01 04:20 PM,23.0
617,5847,from terminal,2021-01-01 04:28 PM,17.0
618,2574,bank card,2021-01-01 04:37 PM,22.0
619,11948,bank card,2021-11-01 04:38 PM,23.0
620,9462,from terminal,2021-02-01 04:41 PM,18.0
621,7297,bank card,2021-03-01 04:42 PM,22.0
622,6781,from terminal,2021-03-01 04:44 PM,90.0
623,5767,bank card,2021-12-01 04:51 PM,22.0
624,9810,from another phone,2021-02-01 04:56 PM,50.0
625,7275,from terminal,2021-08-01 05:01 PM,25.0
626,491,bank card,2021-07-01 05:08 PM,21.0
627,5103,bank card,2021-01-01 05:09 PM,90.0
628,3297,bank card,2021-10-01 05:10 PM,15.0
629,1132,from terminal,2021-03-01 05:10 PM,50.0
630,9066,bank card,2021-02-01 05:10 PM,15.0
631,5803,from terminal,2021-09-01 05:14 PM,24.0
632,4929,bank card,2021-09-01 05:14 PM,15.0
633,11668,bank card,2021-04-01 05:19 PM,24.0
634,6258,bank card,2021-04-01 05:21 PM,24.0
635,8770,bank card,2021-03-01 05:21 PM,23.0
636,4151,bank card,2021-11-01 05:21 PM,22.0
637,242,bank card,2021-03-01 05:25 PM,26.0
638,230,bank card,2021-12-01 05:37 PM,50.0
639,2003,bank card,2021-10-01 05:38 PM,25.0
640,3470,from terminal,2021-02-01 05:41 PM,20.0
641,109,bank card,2021-12-01 05:42 PM,25.0
642,6500,bank card,2021-11-01 05:44 PM,20.0
643,12809,bank card,2021-07-01 05:56 PM,26.0
644,7290,bank card,2021-06-01 05:59 PM,22.0
645,1188,from terminal,2021-04-01 06:03 PM,22.0
646,8593,bank card,2021-10-01 06:14 PM,20.0
647,4823,from terminal,2021-03-01 06:19 PM,15.0
648,13132,bank card,2021-03-01 06:20 PM,15.0
649,7838,bank card,2021-03-01 06:24 PM,15.0
650,8603,bank card,2021-01-01 06:26 PM,15.0
651,14,bank card,2021-06-01 06:31 PM,22.0
652,12419,from another phone,2021-06-01 06:31 PM,50.0
653,11800,bank card,2021-11-01 06:31 PM,21.0
654,10337,from terminal,2021-12-01 06:33 PM,50.0
655,1143,from terminal,2021-10-01 06:36 PM,22.0
656,13987,bank card,2021-03-01 06:52 PM,19.0
657,3906,bank card,2021-06-01 06:52 PM,21.0
658,7968,from terminal,2021-02-01 06:54 PM,27.0
659,6651,bank card,2021-11-01 06:55 PM,24.0
660,13108,from another phone,2021-09-01 06:57 PM,50.0
661,7379,bank card,2021-05-01 06:58 PM,50.0
662,13569,bank card,2021-11-01 07:03 PM,90.0
663,1115,bank card,2021-11-01 07:04 PM,15.0
664,948,from terminal,2021-11-01 07:05 PM,25.0
665,13283,bank card,2021-03-01 07:10 PM,23.0
666,4202,from terminal,2021-11-01 07:17 PM,90.0
667,332,bank card,2021-07-01 07:17 PM,26.0
668,12569,bank card,2021-01-01 07:22 PM,22.0
669,4705,bank card,2021-06-01 07:26 PM,140.0
670,13671,bank card,2021-05-01 07:30 PM,24.0
671,9973,bank card,2021-09-01 07:30 PM,23.0
672,9186,from terminal,2021-06-01 07:31 PM,28.0
673,13547,bank card,2021-09-01 07:37 PM,23.0
674,3374,bank card,2021-04-01 07:39 PM,26.0
675,918,from terminal,2021-03-01 07:39 PM,50.0
676,11598,bank card,2021-07-01 07:48 PM,50.0
677,11963,bank card,2021-10-01 07:49 PM,23.0
678,4387,bank card,2021-01-01 07:54 PM,90.0
679,165,bank card,2021-09-01 07:55 PM,20.0
680,1483,bank card,2021-06-01 07:56 PM,21.0
681,13260,bank card,2021-03-01 07:59 PM,15.0
682,6082,from another phone,2021-09-01 08:01 PM,50.0
683,4049,from terminal,2021-07-01 08:03 PM,10.0
684,5658,bank card,2021-10-01 08:06 PM,15.0
685,4020,bank card,2021-04-01 08:08 PM,26.0
686,6028,bank card,2021-12-01 08:09 PM,22.0
687,4009,from terminal,2021-08-01 08:11 PM,15.0
688,3159,bank card,2021-06-01 08:14 PM,18.0
689,1821,bank card,2021-01-01 08:14 PM,20.0
690,3417,bank card,2021-03-01 08:31 PM,24.0
691,13121,bank card,2021-10-01 08:41 PM,22.0
692,9958,from another phone,2021-05-01 08:47 PM,90.0
693,5206,bank card,2021-11-01 08:57 PM,23.0
694,913,from terminal,2021-02-01 09:00 PM,21.0
695,10730,from terminal,2021-05-01 09:03 PM,20.0
696,4984,bank card,2021-04-01 09:09 PM,22.0
697,6939,bank card,2021-03-01 09:16 PM,15.0
698,9305,bank card,2021-06-01 09:29 PM,22.0
699,8138,bank card,2021-06-01 09:31 PM,22.0
700,5245,bank card,2021-03-01 09:33 PM,21.0
701,5583,bank card,2021-06-01 09:36 PM,21.0
702,9336,bank card,2021-03-01 09:39 PM,24.0
703,1203,bank card,2021-01-01 09:51 PM,21.0
704,7140,from terminal,2021-10-01 09:51 PM,23.0
705,7535,bank card,2021-10-01 09:55 PM,15.0
706,8092,bank card,2021-07-01 10:01 PM,23.0
707,5773,bank card,2021-11-01 10:13 PM,30.0
708,12944,from terminal,2021-03-01 10:24 PM,140.0
709,1501,from another phone,2021-02-01 10:28 PM,29.0
710,1696,bank card,2021-07-01 10:29 PM,21.0
711,4783,bank card,2021-07-01 10:30 PM,90.0
712,8184,bank card,2021-09-01 10:34 PM,15.0
713,7561,bank card,2021-08-01 10:38 PM,23.0
714,12347,from another phone,2021-11-01 10:43 PM,50.0
715,3848,bank card,2021-06-01 10:47 PM,16.0
716,13694,bank card,2021-10-01 10:50 PM,21.0
717,386,bank card,2021-12-01 10:56 PM,90.0
718,6433,bank card,2021-10-01 11:00 PM,140.0
719,4055,from another phone,2021-06-01 11:13 PM,24.0
720,11473,bank card,2021-12-01 11:16 PM,21.0
721,2105,bank card,2021-03-01 11:21 PM,15.0
722,6594,bank card,2021-04-01 11:24 PM,17.0
723,5526,bank card,2021-07-01 11:33 PM,23.0
724,8839,from terminal,2021-01-01 11:34 PM,22.0
725,862,from terminal,2021-12-01 11:36 PM,20.0
726,13822,from terminal,2021-09-01 11:36 PM,50.0
727,13736,bank card,2021-10-01 11:47 PM,50.0
728,8956,bank card,2021-05-01 11:54 PM,20.0
729,6158,bank card,2021-01-01 12:03 PM,23.0
730,1061,bank card,2021-07-01 12:04 PM,50.0
731,6011,from another phone,2021-09-01 12:05 PM,26.0
732,9586,bank card,2021-08-01 12:06 PM,20.0
733,4664,bank card,2021-02-01 12:15 PM,21.0
734,6135,from another phone,2021-04-01 12:17 PM,90.0
735,2198,bank card,2021-02-01 12:29 PM,15.0
736,2642,from another phone,2021-06-01 12:35 PM,22.0
737,5235,from terminal,2021-07-01 12:38 PM,20.0
738,4390,bank card,2021-09-01 12:48 PM,15.0
739,11693,bank card,2021-07-01 12:48 PM,21.0
740,725,from another phone,2021-05-01 12:58 PM,23.0
741,1633,bank card,2021-04-01 12:58 PM,21.0
742,4709,bank card,2021-04-01 12:58 PM,21.0
743,7957,bank card,2020-11-02 01:01 AM,15.0
744,3438,from another phone,2020-07-02 01:01 AM,140.0
745,3757,from another phone,2020-10-02 01:04 AM,90.0
746,11692,bank card,2020-12-02 01:08 AM,20.0
747,10563,bank card,2020-05-02 01:11 AM,90.0
748,9432,bank card,2020-11-02 01:17 AM,140.0
749,93,bank card,2020-02-02 01:27 AM,22.0
750,6937,from terminal,2020-03-02 01:30 AM,26.0
751,12159,bank card,2020-07-02 01:30 AM,90.0
752,11404,from another phone,2020-08-02 01:31 AM,22.0
753,8711,from terminal,2020-01-02 01:34 AM,21.0
754,5367,bank card,2020-07-02 01:38 AM,15.0
755,10389,from terminal,2020-10-02 01:45 AM,24.0
756,7629,from another phone,2020-10-02 01:45 AM,25.0
757,12672,bank card,2020-08-02 01:46 AM,22.0
758,6989,bank card,2020-01-02 01:52 AM,15.0
759,5509,bank card,2020-07-02 02:00 AM,15.0
760,9352,from terminal,2020-12-02 02:02 AM,50.0
761,3355,bank card,2020-02-02 02:02 AM,15.0
762,3140,bank card,2020-08-02 02:13 AM,10.0
763,7195,from terminal,2020-02-02 02:19 AM,21.0
764,11459,bank card,2020-07-02 02:21 AM,20.0
765,6581,from another phone,2020-07-02 02:28 AM,24.0
766,2257,from terminal,2020-01-02 02:35 AM,15.0
767,582,bank card,2020-12-02 02:40 AM,50.0
768,12997,from terminal,2020-03-02 02:45 AM,26.0
769,12228,bank card,2020-01-02 02:47 AM,22.0
770,2020,from terminal,2020-01-02 02:53 AM,24.0
771,13707,bank card,2020-01-02 02:58 AM,19.0
772,10418,bank card,2020-07-02 03:03 AM,24.0
773,3325,bank card,2020-02-02 03:05 AM,27.0
774,4306,bank card,2020-02-02 03:07 AM,90.0
775,5924,bank card,2020-09-02 03:08 AM,25.0
776,12366,from another phone,2020-01-02 03:08 AM,29.0
777,7650,bank card,2020-03-02 03:22 AM,10.0
778,12070,bank card,2020-04-02 03:24 AM,20.0
779,6531,bank card,2020-12-02 03:24 AM,15.0
780,13128,from terminal,2020-02-02 03:26 AM,22.0
781,9035,from terminal,2020-05-02 03:28 AM,50.0
782,4814,bank card,2020-01-02 03:33 AM,25.0
783,8587,from terminal,2020-05-02 03:39 AM,22.0
784,7741,bank card,2020-03-02 03:49 AM,90.0
785,11628,from terminal,2020-09-02 03:50 AM,21.0
786,754,bank card,2020-04-02 04:02 AM,90.0
787,12116,from terminal,2020-07-02 04:03 AM,50.0
788,12332,from terminal,2020-01-02 04:04 AM,22.0
789,868,bank card,2020-06-02 04:05 AM,22.0
790,2472,bank card,2020-05-02 04:13 AM,26.0
791,13542,from another phone,2020-03-02 04:17 AM,18.0
792,9620,from another phone,2020-09-02 04:17 AM,26.0
793,1735,from terminal,2020-12-02 04:25 AM,24.0
794,5427,bank card,2020-01-02 04:28 AM,22.0
795,9366,bank card,2020-12-02 04:30 AM,24.0
796,9380,bank card,2020-05-02 04:30 AM,23.0
797,12277,from terminal,2020-04-02 04:38 AM,24.0
798,12561,bank card,2020-10-02 04:44 AM,50.0
799,11358,bank card,2020-08-02 04:46 AM,90.0
800,4467,from terminal,2020-10-02 04:50 AM,24.0
801,7010,bank card,2020-09-02 04:52 AM,26.0
802,7335,bank card,2020-10-02 04:53 AM,25.0
803,1087,from terminal,2020-12-02 04:57 AM,15.0
804,7073,from another phone,2020-09-02 05:02 AM,19.0
805,21,from terminal,2020-11-02 05:05 AM,24.0
806,11225,bank card,2020-03-02 05:09 AM,23.0
807,3381,bank card,2020-08-02 05:11 AM,19.0
808,2950,bank card,2020-04-02 05:16 AM,21.0
809,4112,bank card,2020-11-02 05:20 AM,21.0
810,11724,bank card,2020-06-02 05:23 AM,21.0
811,3545,bank card,2020-04-02 05:25 AM,23.0
812,6277,bank card,2020-04-02 05:28 AM,22.0
813,1527,bank card,2020-09-02 05:32 AM,20.0
814,3129,from terminal,2020-08-02 05:36 AM,24.0
815,3487,bank card,2020-07-02 05:37 AM,15.0
816,3255,bank card,2020-03-02 05:40 AM,22.0
817,9074,from another phone,2020-07-02 05:40 AM,140.0
818,947,from terminal,2020-11-02 05:41 AM,20.0
819,1583,bank card,2020-07-02 05:43 AM,15.0
820,6401,bank card,2020-06-02 05:47 AM,15.0
821,13913,from another phone,2020-12-02 05:50 AM,140.0
822,3227,bank card,2020-11-02 05:57 AM,22.0
823,8242,bank card,2020-09-02 05:57 AM,28.0
824,3621,bank card,2020-12-02 05:59 AM,90.0
825,1372,bank card,2020-09-02 06:00 AM,24.0
826,4510,from terminal,2020-03-02 06:04 AM,50.0
827,12003,from terminal,2020-03-02 06:05 AM,24.0
828,13818,from terminal,2020-07-02 06:06 AM,50.0
829,5484,from another phone,2020-06-02 06:13 AM,25.0
830,4092,from terminal,2020-03-02 06:23 AM,21.0
831,9454,bank card,2020-12-02 06:27 AM,140.0
832,3614,bank card,2020-08-02 06:39 AM,140.0
833,1124,bank card,2020-09-02 06:41 AM,22.0
834,9651,bank card,2020-02-02 06:41 AM,90.0
835,7240,from terminal,2020-09-02 06:51 AM,29.0
836,10634,bank card,2020-03-02 06:52 AM,23.0
837,3539,bank card,2020-05-02 06:54 AM,18.0
838,2290,from terminal,2020-02-02 06:55 AM,20.0
839,7583,bank card,2020-01-02 06:56 AM,21.0
840,9237,bank card,2020-05-02 06:59 AM,24.0
841,2042,from terminal,2020-12-02 07:02 AM,50.0
842,12878,bank card,2020-04-02 07:04 AM,24.0
843,9555,bank card,2020-07-02 07:04 AM,27.0
844,6765,bank card,2020-06-02 07:05 AM,21.0
845,7707,bank card,2020-11-02 07:05 AM,90.0
846,4090,from terminal,2020-03-02 07:09 AM,15.0
847,3895,bank card,2020-03-02 07:19 AM,23.0
848,5192,bank card,2020-11-02 07:26 AM,25.0
849,3823,from terminal,2020-01-02 07:31 AM,15.0
850,8221,bank card,2020-12-02 07:33 AM,22.0
851,5786,bank card,2020-10-02 07:35 AM,24.0
852,12775,bank card,2020-04-02 07:35 AM,15.0
853,9588,from terminal,2020-08-02 07:38 AM,50.0
854,10612,bank card,2020-05-02 07:48 AM,25.0
855,1461,bank card,2020-04-02 07:54 AM,50.0
856,1650,bank card,2020-02-02 07:55 AM,22.0
857,11699,from another phone,2020-10-02 08:00 AM,22.0
858,11722,bank card,2020-12-02 08:10 AM,50.0
859,7793,bank card,2020-07-02 08:11 AM,24.0
860,2079,bank card,2020-11-02 08:13 AM,17.0
861,551,from terminal,2020-07-02 08:17 AM,20.0
862,3101,from terminal,2020-01-02 08:20 AM,15.0
863,9058,from another phone,2020-12-02 08:20 AM,24.0
864,4627,bank card,2020-12-02 08:27 AM,24.0
865,1200,bank card,2020-03-02 08:28 AM,20.0
866,9504,from terminal,2020-12-02 08:35 AM,21.0
867,1264,bank card,2020-05-02 08:35 AM,140.0
868,2657,bank card,2020-01-02 08:36 AM,50.0
869,966,bank card,2020-07-02 08:37 AM,28.0
870,3216,from terminal,2020-11-02 08:43 AM,16.0
871,13048,bank card,2020-11-02 08:55 AM,25.0
872,8051,bank card,2020-10-02 08:56 AM,22.0
873,5993,from terminal,2020-02-02 08:57 AM,22.0
874,1586,bank card,2020-01-02 09:01 AM,50.0
875,11170,bank card,2020-05-02 09:04 AM,21.0
876,8802,bank card,2020-08-02 09:08 AM,90.0
877,9256,bank card,2020-05-02 09:14 AM,23.0
878,2847,from another phone,2020-01-02 09:21 AM,50.0
879,877,from terminal,2020-10-02 09:23 AM,19.0
880,5549,bank card,2020-09-02 09:24 AM,15.0
881,6985,bank card,2020-08-02 09:25 AM,22.0
882,292,from terminal,2020-02-02 09:25 AM,27.0
883,9528,from terminal,2020-11-02 09:27 AM,22.0
884,2279,bank card,2020-10-02 09:29 AM,16.0
885,6109,bank card,2020-10-02 09:43 AM,24.0
886,55,bank card,2020-01-02 09:44 AM,20.0
887,8171,from terminal,2020-11-02 09:46 AM,24.0
888,1947,bank card,2020-06-02 09:47 AM,27.0
889,10882,bank card,2020-12-02 09:51 AM,23.0
890,12023,from terminal,2020-10-02 09:51 AM,21.0
891,13339,bank card,2020-02-02 09:58 AM,27.0
892,379,bank card,2020-10-02 10:01 AM,50.0
893,3747,bank card,2020-12-02 10:09 AM,25.0
894,2984,bank card,2020-04-02 10:09 AM,15.0
895,5624,bank card,2020-11-02 10:11 AM,50.0
896,2351,bank card,2020-04-02 10:11 AM,21.0
897,13963,from another phone,2020-08-02 10:13 AM,21.0
898,10856,from another phone,2020-03-02 10:14 AM,90.0
899,11016,bank card,2020-05-02 10:15 AM,24.0
900,11112,bank card,2020-07-02 10:20 AM,22.0
901,5020,bank card,2020-04-02 10:21 AM,19.0
902,9788,bank card,2020-12-02 10:23 AM,19.0
903,1532,bank card,2020-11-02 10:26 AM,140.0
904,2048,bank card,2020-04-02 10:35 AM,22.0
905,4395,from terminal,2020-02-02 10:51 AM,24.0
906,2914,bank card,2020-08-02 10:53 AM,23.0
907,7404,bank card,2020-05-02 10:53 AM,50.0
908,9051,bank card,2020-12-02 10:56 AM,21.0
909,8413,bank card,2020-08-02 10:58 AM,20.0
910,5814,from another phone,2020-05-02 11:01 AM,27.0
911,10591,from terminal,2020-09-02 11:01 AM,10.0
912,13218,bank card,2020-01-02 11:07 AM,10.0
913,643,bank card,2020-05-02 11:11 AM,23.0
914,3147,bank card,2020-12-02 11:14 AM,50.0
915,143,bank card,2020-01-02 11:19 AM,22.0
916,12041,bank card,2020-12-02 11:20 AM,20.0
917,8806,bank card,2020-01-02 11:26 AM,15.0
918,7504,bank card,2020-10-02 11:27 AM,26.0
919,13704,bank card,2020-12-02 11:34 AM,23.0
920,12800,bank card,2020-06-02 11:34 AM,24.0
921,7924,bank card,2020-08-02 11:43 AM,22.0
922,2403,bank card,2020-08-02 11:45 AM,25.0
923,9762,bank card,2020-06-02 11:48 AM,50.0
924,9779,bank card,2020-06-02 11:50 AM,140.0
925,5309,bank card,2020-01-02 11:58 AM,22.0
926,12373,bank card,2020-08-02 11:59 AM,23.0
927,11645,bank card,2020-08-02 12:01 AM,19.0
928,5614,from terminal,2020-12-02 12:03 AM,17.0
929,7120,from another phone,2020-03-02 12:04 AM,25.0
930,9214,bank card,2020-04-02 12:07 AM,22.0
931,4586,bank card,2020-09-02 12:10 AM,24.0
932,7517,from terminal,2020-02-02 12:21 AM,22.0
933,11886,bank card,2020-10-02 12:25 AM,20.0
934,9223,bank card,2020-01-02 12:25 AM,23.0
935,5333,bank card,2020-01-02 12:31 AM,22.0
936,2518,from another phone,2020-08-02 12:50 AM,50.0
937,13340,from terminal,2020-03-02 12:51 AM,28.0
938,48,bank card,2020-03-02 12:56 AM,15.0
939,7565,bank card,2020-10-02 12:58 AM,15.0
940,11698,bank card,2020-03-02 01:03 PM,10.0
941,5779,bank card,2020-01-02 01:03 PM,23.0
942,3334,bank card,2020-12-02 01:03 PM,28.0
943,10342,bank card,2020-10-02 01:03 PM,22.0
944,11991,from another phone,2020-12-02 01:09 PM,21.0
945,7166,from another phone,2020-09-02 01:10 PM,24.0
946,3182,from terminal,2020-12-02 01:11 PM,28.0
947,13450,from terminal,2020-06-02 01:14 PM,140.0
948,2990,from terminal,2020-01-02 01:16 PM,140.0
949,12838,from terminal,2020-07-02 01:16 PM,22.0
950,1396,from terminal,2020-09-02 01:18 PM,15.0
951,3358,bank card,2020-11-02 01:20 PM,25.0
952,252,bank card,2020-09-02 01:24 PM,50.0
953,8824,bank card,2020-02-02 01:25 PM,21.0
954,10946,bank card,2020-09-02 01:28 PM,26.0
955,5522,from another phone,2020-08-02 01:42 PM,24.0
956,11750,bank card,2020-08-02 01:43 PM,15.0
957,2612,from another phone,2020-06-02 01:48 PM,50.0
958,13568,bank card,2020-04-02 01:53 PM,21.0
959,3582,bank card,2020-03-02 01:54 PM,23.0
960,529,from another phone,2020-03-02 01:55 PM,15.0
961,11521,bank card,2020-07-02 01:58 PM,27.0
962,7773,from terminal,2020-03-02 02:07 PM,140.0
963,13250,bank card,2020-02-02 02:13 PM,50.0
964,1646,bank card,2020-04-02 02:16 PM,24.0
965,7023,bank card,2020-09-02 02:22 PM,23.0
966,8413,from terminal,2020-08-02 02:29 PM,22.0
967,6440,bank card,2020-04-02 02:30 PM,50.0
968,10086,bank card,2020-05-02 02:31 PM,20.0
969,10758,bank card,2020-09-02 02:33 PM,27.0
970,11864,bank card,2020-02-02 02:40 PM,29.0
971,6991,bank card,2020-04-02 02:41 PM,27.0
972,8285,bank card,2020-02-02 02:42 PM,24.0
973,8423,bank card,2020-03-02 02:50 PM,22.0
974,7223,from terminal,2020-11-02 02:56 PM,26.0
975,3136,bank card,2020-02-02 02:58 PM,23.0
976,6388,bank card,2020-06-02 02:59 PM,18.0
977,4769,bank card,2020-02-02 03:19 PM,50.0
978,10510,bank card,2020-11-02 03:20 PM,21.0
979,5304,bank card,2020-03-02 03:23 PM,50.0
980,12844,bank card,2020-12-02 03:26 PM,26.0
981,13941,bank card,2020-09-02 03:27 PM,10.0
982,8896,bank card,2020-09-02 03:33 PM,23.0
